order_item_id,order_id,product_id,quantity,discount
9359,3736,56,1,20
9360,3736,129,1,15
9361,3736,20,2,5
9362,3737,115,1,0
9363,3738,107,2,15
9364,3739,16,3,10
9365,3740,120,4,5
9366,3740,33,1,10
9367,3740,70,5,10
9368,3741,171,5,5
9369,3741,24,3,0
9370,3741,124,4,5
9371,3741,160,2,15
9372,3742,3,5,0
9373,3742,122,3,20
9374,3742,11,1,10
9375,3742,90,5,10
9376,3743,58,2,15
9377,3743,24,4,5
9378,3743,185,1,5
9379,3743,114,3,15
9380,3744,67,2,20
9381,3744,21,4,15
9382,3745,173,1,10
9383,3745,85,1,20
9384,3745,12,2,10
9385,3745,28,5,0
9386,3746,73,4,20
9387,3746,120,2,15
9388,3746,25,1,5
9389,3747,124,4,5
9390,3747,42,4,10
9391,3748,56,2,10
9392,3748,115,5,20
9393,3748,166,3,10
9394,3749,80,4,10
9395,3749,13,4,10
9396,3750,80,2,20
9397,3750,27,4,15
9398,3750,117,4,10
9399,3750,107,2,5
9400,3751,195,2,10
9401,3751,111,4,15
9402,3752,175,3,15
9403,3753,119,5,15
9404,3753,107,2,20
9405,3753,105,1,5
9406,3754,51,2,0
9407,3755,72,1,10
9408,3756,200,1,5
9409,3756,76,5,20
9410,3757,10,2,20
9411,3758,145,5,0
9412,3758,183,1,10
9413,3759,155,2,5
9414,3759,110,4,5
9415,3760,70,3,15
9416,3760,195,3,20
9417,3760,171,4,5
9418,3761,36,1,10
9419,3761,28,4,0
9420,3761,159,2,20
9421,3761,145,4,0
9422,3762,22,1,15
9423,3762,188,3,0
9424,3762,30,5,0
9425,3763,101,2,5
9426,3763,131,2,10
9427,3763,13,1,10
9428,3764,130,4,0
9429,3764,90,1,10
9430,3764,160,5,15
9431,3765,41,2,15
9432,3765,57,1,0
9433,3765,71,4,10
9434,3765,110,1,15
9435,3766,129,4,15
9436,3766,139,5,15
9437,3766,95,4,10
9438,3766,133,2,0
9439,3767,139,5,0
9440,3768,84,5,5
9441,3768,175,5,20
9442,3768,149,5,0
9443,3768,87,4,15
9444,3769,189,4,15
9445,3770,132,2,10
9446,3770,115,4,15
9447,3770,80,3,10
9448,3770,87,2,5
9449,3771,126,5,5
9450,3771,78,3,15
9451,3771,143,5,15
9452,3771,92,2,20
9453,3772,53,5,20
9454,3772,147,5,10
9455,3772,161,4,0
9456,3772,8,2,20
9457,3773,183,1,0
9458,3773,69,5,20
9459,3773,65,1,0
9460,3773,169,5,15
9461,3774,138,4,0
9462,3774,92,1,20
9463,3774,14,2,15
9464,3774,73,4,10
9465,3775,192,5,10
9466,3776,142,5,15
9467,3776,38,3,20
9468,3777,5,1,0
9469,3777,113,3,15
9470,3777,10,4,20
9471,3778,75,3,20
9472,3779,129,4,15
9473,3779,102,5,10
9474,3779,140,4,10
9475,3779,66,4,20
9476,3780,118,1,20
9477,3780,36,3,0
9478,3780,116,4,10
9479,3780,51,2,20
9480,3781,81,2,20
9481,3781,62,2,15
9482,3781,122,4,20
9483,3782,182,2,20
9484,3783,7,2,20
9485,3783,145,3,20
9486,3784,133,1,15
9487,3784,147,4,15
9488,3784,61,4,0
9489,3784,113,5,0
9490,3785,165,5,15
9491,3785,49,5,20
9492,3786,22,4,15
9493,3786,128,2,10
9494,3786,84,5,10
9495,3786,125,2,15
9496,3787,144,3,20
9497,3787,197,5,0
9498,3788,89,3,5
9499,3788,189,3,20
9500,3789,1,4,10
9501,3790,118,1,5
9502,3790,45,1,15
9503,3790,124,5,5
9504,3790,23,2,15
9505,3791,85,5,0
9506,3791,44,3,0
9507,3791,153,5,10
9508,3792,156,1,0
9509,3793,137,4,15
9510,3794,37,2,10
9511,3795,43,4,15
9512,3795,68,3,5
9513,3795,95,3,10
9514,3795,134,4,15
9515,3796,152,3,5
9516,3796,30,1,5
9517,3797,172,3,20
9518,3797,111,4,15
9519,3798,6,2,15
9520,3799,96,4,5
9521,3800,31,3,5
9522,3800,157,5,10
9523,3800,126,5,20
9524,3800,120,4,0
9525,3801,82,3,5
9526,3801,18,4,20
9527,3802,179,4,0
9528,3802,108,2,0
9529,3802,25,4,0
9530,3802,19,3,0
9531,3803,195,5,0
9532,3803,26,4,10
9533,3803,21,3,5
9534,3803,36,5,15
9535,3804,35,5,5
9536,3804,13,4,0
9537,3804,163,2,20
9538,3805,193,1,15
9539,3805,121,4,20
9540,3806,153,3,10
9541,3806,117,1,5
9542,3807,136,5,10
9543,3807,181,3,0
9544,3807,149,5,20
9545,3807,156,3,20
9546,3808,119,3,20
9547,3809,30,3,15
9548,3810,165,2,0
9549,3811,42,4,20
9550,3812,75,3,0
9551,3812,110,3,10
9552,3813,155,3,10
9553,3813,118,4,5
9554,3813,101,5,15
9555,3814,98,5,0
9556,3814,89,4,10
9557,3814,165,5,20
9558,3814,54,1,10
9559,3815,118,4,10
9560,3815,69,2,5
9561,3815,92,4,0
9562,3815,67,5,10
9563,3816,43,1,0
9564,3816,151,1,10
9565,3816,2,3,5
9566,3817,198,3,15
9567,3817,113,3,5
9568,3817,1,5,20
9569,3817,176,2,20
9570,3818,60,1,15
9571,3818,58,3,5
9572,3819,111,5,10
9573,3820,182,1,20
9574,3820,48,1,15
9575,3820,108,1,15
9576,3821,139,2,20
9577,3821,50,3,15
9578,3822,163,1,20
9579,3823,21,5,15
9580,3824,175,3,0
9581,3824,123,3,10
9582,3824,103,3,15
9583,3824,15,2,15
9584,3825,185,4,20
9585,3825,177,3,10
9586,3825,1,5,5
9587,3825,58,4,0
9588,3826,73,2,0
9589,3826,4,4,0
9590,3827,197,4,5
9591,3827,2,3,10
9592,3827,157,2,15
9593,3827,39,1,5
9594,3828,146,3,5
9595,3828,200,1,5
9596,3828,135,5,0
9597,3829,141,1,15
9598,3829,49,4,20
9599,3829,76,3,10
9600,3830,58,2,0
9601,3831,194,2,10
9602,3832,60,2,0
9603,3833,193,1,5
9604,3833,19,2,15
9605,3833,192,1,0
9606,3833,7,1,20
9607,3834,42,5,20
9608,3834,66,2,10
9609,3835,52,2,10
9610,3836,143,5,10
9611,3837,149,4,5
9612,3837,148,3,0
9613,3837,78,1,20
9614,3837,127,1,5
9615,3838,68,3,0
9616,3838,97,3,5
9617,3838,141,5,10
9618,3838,16,4,20
9619,3839,81,2,10
9620,3839,71,4,10
9621,3839,96,3,20
9622,3839,199,1,15
9623,3840,60,3,20
9624,3840,91,1,5
9625,3840,157,2,0
9626,3841,197,4,10
9627,3841,96,3,15
9628,3841,140,4,15
9629,3842,19,5,15
9630,3843,84,3,5
9631,3843,164,5,15
9632,3843,181,1,15
9633,3843,177,5,20
9634,3844,161,1,10
9635,3844,114,1,0
9636,3844,48,1,5
9637,3844,119,3,5
9638,3845,125,3,5
9639,3845,117,2,20
9640,3845,122,5,15
9641,3846,122,1,20
9642,3846,156,5,10
9643,3847,3,4,20
9644,3847,138,5,5
9645,3847,155,2,5
9646,3848,75,3,10
9647,3848,177,1,20
9648,3848,127,2,15
9649,3848,20,5,20
9650,3849,119,5,5
9651,3849,181,2,15
9652,3850,177,5,10
9653,3850,29,4,10
9654,3850,196,5,20
9655,3850,187,2,15
9656,3851,157,4,10
9657,3852,183,3,5
9658,3852,164,4,0
9659,3853,60,3,20
9660,3853,134,5,10
9661,3854,71,2,5
9662,3854,188,2,15
9663,3855,33,2,5
9664,3855,177,5,15
9665,3855,174,2,0
9666,3856,146,3,20
9667,3856,74,5,10
9668,3857,131,4,5
9669,3858,44,5,15
9670,3858,119,5,15
9671,3858,198,4,5
9672,3859,179,5,15
9673,3859,72,4,5
9674,3860,67,4,20
9675,3860,94,1,20
9676,3860,129,4,0
9677,3860,167,1,5
9678,3861,62,5,20
9679,3862,80,4,15
9680,3863,153,1,15
9681,3864,173,1,10
9682,3865,96,3,10
9683,3865,144,5,15
9684,3866,90,1,15
9685,3867,46,5,10
9686,3867,16,5,20
9687,3867,30,5,10
9688,3867,10,2,20
9689,3868,153,1,10
9690,3868,125,2,15
9691,3868,165,2,5
9692,3869,26,5,15
9693,3870,68,2,5
9694,3870,150,1,10
9695,3870,119,4,10
9696,3871,191,5,5
9697,3871,6,3,5
9698,3871,8,4,15
9699,3871,11,3,10
9700,3872,20,1,0
9701,3872,38,4,20
9702,3873,164,4,10
9703,3873,130,5,10
9704,3874,119,2,0
9705,3874,57,2,20
9706,3874,143,5,10
9707,3875,185,2,0
9708,3875,77,3,5
9709,3875,129,3,10
9710,3875,50,1,0
9711,3876,109,2,0
9712,3877,193,2,0
9713,3877,115,1,20
9714,3878,183,3,0
9715,3878,133,3,10
9716,3878,19,3,0
9717,3878,9,4,15
9718,3879,104,3,20
9719,3880,188,4,0
9720,3880,161,2,15
9721,3880,106,5,0
9722,3880,77,2,0
9723,3881,164,5,0
9724,3881,6,4,15
9725,3882,87,1,20
9726,3882,8,5,20
9727,3882,151,3,20
9728,3882,191,3,15
9729,3883,78,1,15
9730,3884,183,1,10
9731,3884,5,2,15
9732,3885,57,5,0
9733,3885,133,4,5
9734,3885,16,2,0
9735,3885,13,2,15
9736,3886,165,3,20
9737,3887,134,2,10
9738,3887,139,5,15
9739,3887,121,3,20
9740,3887,120,1,15
9741,3888,180,4,20
9742,3889,160,3,15
9743,3889,68,2,5
9744,3889,170,3,0
9745,3890,48,4,20
9746,3890,109,2,0
9747,3891,50,4,15
9748,3891,99,1,20
9749,3891,128,3,10
9750,3892,115,4,10
9751,3892,61,4,10
9752,3892,105,4,0
9753,3893,10,3,15
9754,3893,8,3,20
9755,3894,101,1,0
9756,3895,79,3,5
9757,3895,86,5,0
9758,3896,25,2,5
9759,3896,140,2,10
9760,3896,118,1,15
9761,3897,47,2,20
9762,3897,28,2,10
9763,3898,16,2,20
9764,3899,145,4,0
9765,3899,199,3,10
9766,3900,100,2,0
9767,3900,185,3,0
9768,3901,185,4,0
9769,3901,77,2,15
9770,3902,16,1,0
9771,3903,25,4,0
9772,3904,72,3,5
9773,3904,88,5,10
9774,3904,46,2,15
9775,3905,18,2,15
9776,3905,72,4,15
9777,3905,41,2,10
9778,3906,93,2,5
9779,3906,4,4,5
9780,3906,148,4,10
9781,3906,101,2,10
9782,3907,90,5,20
9783,3907,41,1,0
9784,3907,3,4,20
9785,3907,155,3,15
9786,3908,105,4,5
9787,3908,174,5,5
9788,3908,93,5,0
9789,3909,74,2,0
9790,3909,114,1,0
9791,3909,112,2,0
9792,3909,70,1,0
9793,3910,160,1,15
9794,3910,124,3,0
9795,3910,85,1,15
9796,3911,120,2,5
9797,3912,197,4,20
9798,3912,10,4,5
9799,3912,114,4,15
9800,3912,137,1,20
9801,3913,8,3,0
9802,3913,177,4,20
9803,3913,166,1,5
9804,3914,134,1,5
9805,3914,2,4,5
9806,3914,54,1,0
9807,3915,107,4,0
9808,3916,20,4,20
9809,3916,72,3,20
9810,3917,98,5,0
9811,3917,23,1,0
9812,3917,73,3,5
9813,3917,160,5,0
9814,3918,193,4,5
9815,3919,108,3,10
9816,3919,103,3,15
9817,3919,87,1,15
9818,3919,56,5,0
9819,3920,62,4,10
9820,3920,114,3,10
9821,3920,147,2,15
9822,3921,155,1,10
9823,3921,153,5,5
9824,3921,31,4,0
9825,3921,41,5,5
9826,3922,166,5,15
9827,3922,186,5,0
9828,3922,98,4,5
9829,3922,42,2,0
9830,3923,94,2,5
9831,3923,119,3,15
9832,3923,165,3,0
9833,3924,13,4,10
9834,3924,56,2,10
9835,3924,120,2,15
9836,3924,165,2,10
9837,3925,99,5,5
9838,3925,70,4,10
9839,3925,6,4,20
9840,3926,121,2,0
9841,3926,144,3,20
9842,3926,9,2,0
9843,3926,76,4,20
9844,3927,90,1,10
9845,3928,127,2,0
9846,3928,172,4,15
9847,3929,91,3,0
9848,3929,184,5,10
9849,3930,197,2,15
9850,3930,142,2,15
9851,3931,78,4,0
9852,3931,57,1,15
9853,3932,103,4,10
9854,3932,52,5,15
9855,3932,163,1,20
9856,3933,102,2,20
9857,3934,128,2,20
9858,3935,165,4,15
9859,3935,2,4,0
9860,3936,181,2,10
9861,3937,112,4,10
9862,3937,48,2,5
9863,3937,23,5,5
9864,3938,131,4,10
9865,3938,70,1,10
9866,3938,91,3,15
9867,3939,98,5,20
9868,3940,150,3,5
9869,3940,135,4,0
9870,3940,48,5,20
9871,3940,177,2,10
9872,3941,126,5,5
9873,3941,136,5,0
9874,3941,17,5,15
9875,3941,9,2,15
9876,3942,185,5,10
9877,3942,36,3,15
9878,3943,123,2,15
9879,3943,55,5,15
9880,3944,117,5,20
9881,3944,115,5,5
9882,3944,198,1,10
9883,3944,30,5,5
9884,3945,200,4,0
9885,3945,60,5,15
9886,3945,155,4,10
9887,3945,52,5,5
9888,3946,72,5,10
9889,3946,46,3,5
9890,3946,21,1,10
9891,3946,193,5,20
9892,3947,53,1,20
9893,3948,39,1,20
9894,3948,68,3,0
9895,3949,106,3,15
9896,3949,83,2,10
9897,3949,166,4,0
9898,3949,106,4,20
9899,3950,42,1,0
9900,3951,188,5,5
9901,3952,106,4,0
9902,3952,36,5,10
9903,3952,44,3,20
9904,3952,3,4,5
9905,3953,195,3,5
9906,3953,86,1,10
9907,3954,126,2,0
9908,3954,70,1,0
9909,3955,21,5,10
9910,3955,94,3,10
9911,3955,117,3,10
9912,3955,10,5,0
9913,3956,74,5,15
9914,3957,157,4,0
9915,3957,90,3,20
9916,3958,175,3,20
9917,3958,170,5,0
9918,3959,171,4,15
9919,3959,31,4,5
9920,3960,168,4,10
9921,3960,184,5,20
9922,3961,49,3,0
9923,3961,38,4,15
9924,3961,8,3,0
9925,3961,26,1,0
9926,3962,100,4,15
9927,3962,91,2,10
9928,3963,60,3,5
9929,3964,129,1,20
9930,3964,51,1,20
9931,3964,134,1,0
9932,3964,157,5,0
9933,3965,99,5,0
9934,3966,108,3,0
9935,3966,144,3,20
9936,3966,31,4,10
9937,3966,30,2,0
9938,3967,101,3,5
9939,3967,122,3,5
9940,3967,32,1,10
9941,3967,193,3,10
9942,3968,157,5,0
9943,3968,4,1,15
9944,3968,153,5,10
9945,3968,19,5,15
9946,3969,104,1,20
9947,3969,39,3,5
9948,3969,104,1,0
9949,3969,100,2,5
9950,3970,80,4,20
9951,3971,112,5,0
9952,3971,56,1,20
9953,3971,58,5,15
9954,3971,29,3,10
9955,3972,168,1,0
9956,3972,133,2,20
9957,3972,123,3,10
9958,3972,143,2,10
9959,3973,109,5,0
9960,3973,51,3,5
9961,3974,177,2,15
9962,3975,63,2,0
9963,3975,36,3,10
9964,3976,33,5,0
9965,3976,27,3,0
9966,3976,107,2,15
9967,3976,109,4,0
9968,3977,21,2,15
9969,3978,12,5,10
9970,3978,78,5,5
9971,3978,146,4,15
9972,3978,63,4,20
9973,3979,121,2,10
9974,3979,155,2,10
9975,3980,181,4,0
9976,3980,156,4,5
9977,3980,181,1,0
9978,3980,67,3,15
9979,3981,147,3,20
9980,3981,138,2,15
9981,3982,199,3,10
9982,3983,120,5,0
9983,3984,171,2,20
9984,3984,32,4,15
9985,3984,111,5,10
9986,3985,180,5,10
9987,3985,164,2,10
9988,3985,191,5,20
9989,3985,95,2,10
9990,3986,37,2,5
9991,3986,18,5,20
9992,3986,173,1,0
9993,3986,144,1,20
9994,3987,171,1,20
9995,3987,99,2,15
9996,3987,128,3,15
9997,3988,194,1,10
9998,3988,145,5,20
9999,3988,98,4,20
10000,3988,49,1,5
10001,3989,190,2,10
10002,3989,138,5,20
10003,3989,89,5,20
10004,3989,135,4,5
10005,3990,151,2,5
10006,3990,199,1,0
10007,3991,76,2,20
10008,3991,193,3,15
10009,3991,168,5,5
10010,3991,66,2,20
10011,3992,66,2,15
10012,3992,92,3,20
10013,3992,151,4,15
10014,3993,185,1,15
10015,3993,30,2,0
10016,3994,151,1,15
10017,3994,153,2,10
10018,3994,195,1,5
10019,3995,123,2,20
10020,3995,4,2,20
10021,3995,15,1,0
10022,3996,133,1,20
10023,3996,32,3,10
10024,3997,155,2,5
10025,3997,18,1,5
10026,3997,88,3,15
10027,3997,102,5,0
10028,3998,90,2,20
10029,3998,166,3,20
10030,3999,38,4,5
10031,3999,103,5,15
10032,3999,26,4,0
10033,3999,95,2,15
10034,4000,16,3,5
10035,4000,68,2,5
10036,4000,125,3,0
10037,4000,104,3,5
10038,4001,17,3,15
10039,4001,97,2,10
10040,4001,15,1,5
10041,4001,78,4,0
10042,4002,180,4,5
10043,4003,137,3,20
10044,4003,142,3,5
10045,4004,197,4,0
10046,4005,35,2,20
10047,4005,135,2,15
10048,4005,90,1,0
10049,4006,110,2,15
10050,4006,188,4,0
10051,4006,120,1,0
10052,4007,59,2,15
10053,4007,170,3,5
10054,4008,112,2,5
10055,4008,184,5,15
10056,4009,105,5,5
10057,4009,5,1,15
10058,4009,118,5,15
10059,4010,156,4,5
10060,4011,89,1,0
10061,4011,32,1,0
10062,4011,12,2,5
10063,4011,122,3,15
10064,4012,117,5,15
10065,4012,119,2,5
10066,4012,1,4,10
10067,4013,176,2,10
10068,4013,77,1,20
10069,4013,85,1,15
10070,4013,186,5,5
10071,4014,159,2,0
10072,4014,131,4,20
10073,4014,67,1,5
10074,4015,179,5,20
10075,4015,50,1,5
10076,4015,112,3,10
10077,4015,44,3,10
10078,4016,133,3,10
10079,4016,43,1,20
10080,4016,151,4,0
10081,4017,164,5,0
10082,4017,122,3,5
10083,4018,40,1,15
10084,4019,192,1,20
10085,4019,107,4,10
10086,4019,154,3,20
10087,4020,171,1,20
10088,4021,11,4,10
10089,4021,155,1,20
10090,4021,71,5,5
10091,4021,15,1,20
10092,4022,40,1,5
10093,4022,88,2,15
10094,4023,106,3,10
10095,4023,164,1,5
10096,4023,44,5,10
10097,4024,111,5,20
10098,4024,91,1,10
10099,4024,154,3,20
10100,4025,140,3,10
10101,4025,32,5,15
10102,4026,172,5,0
10103,4026,151,2,5
10104,4026,143,2,20
10105,4026,50,2,10
10106,4027,200,5,5
10107,4028,163,1,15
10108,4028,5,3,15
10109,4028,174,3,10
10110,4028,86,5,10
10111,4029,194,4,15
10112,4029,161,1,15
10113,4029,152,2,15
10114,4029,194,2,0
10115,4030,41,1,20
10116,4030,86,4,5
10117,4030,96,2,10
10118,4030,179,4,20
10119,4031,161,3,15
10120,4031,10,3,5
10121,4032,115,4,5
10122,4032,154,1,15
10123,4033,131,2,15
10124,4034,48,4,20
10125,4034,71,4,10
10126,4035,133,5,5
10127,4035,83,1,5
10128,4035,50,1,0
10129,4035,3,5,20
10130,4036,88,3,20
10131,4036,133,1,0
10132,4036,72,1,20
10133,4037,194,3,10
10134,4037,1,4,20
10135,4037,92,3,15
10136,4037,146,3,20
10137,4038,85,2,5
10138,4038,167,3,5
10139,4038,56,5,15
10140,4039,176,2,0
10141,4039,43,4,20
10142,4039,180,2,10
10143,4039,22,1,5
10144,4040,141,1,5
10145,4041,67,5,0
10146,4042,195,4,10
10147,4042,127,5,15
10148,4043,182,3,0
10149,4044,107,3,0
10150,4044,58,1,0
10151,4045,153,2,10
10152,4045,1,1,0
10153,4046,93,1,15
10154,4046,197,2,15
10155,4046,186,5,0
10156,4046,24,2,10
10157,4047,96,4,0
10158,4048,24,5,0
10159,4048,52,2,15
10160,4049,99,1,15
10161,4049,188,3,20
10162,4049,119,1,5
10163,4050,76,1,15
10164,4050,22,3,20
10165,4051,95,3,5
10166,4052,111,1,0
10167,4052,73,4,15
10168,4053,122,2,15
10169,4053,155,2,20
10170,4053,60,3,15
10171,4054,25,3,10
10172,4054,191,1,15
10173,4055,47,5,15
10174,4056,181,3,10
10175,4056,155,4,20
10176,4056,13,3,5
10177,4056,13,1,15
10178,4057,48,5,15
10179,4057,122,5,15
10180,4058,185,4,5
10181,4058,199,4,20
10182,4058,75,5,0
10183,4059,31,3,10
10184,4060,118,5,20
10185,4060,129,4,20
10186,4060,95,5,0
10187,4060,121,1,15
10188,4061,82,5,5
10189,4061,187,4,0
10190,4061,86,3,20
10191,4062,111,5,5
10192,4062,117,1,15
10193,4062,98,4,5
10194,4062,192,2,5
10195,4063,8,2,5
10196,4064,34,4,0
10197,4065,38,2,5
10198,4065,94,2,10
10199,4065,59,1,10
10200,4065,158,3,5
10201,4066,21,3,0
10202,4066,27,1,15
10203,4066,147,5,20
10204,4066,158,5,10
10205,4067,37,2,5
10206,4067,102,4,5
10207,4068,92,2,0
10208,4068,95,2,0
10209,4068,179,1,10
10210,4068,38,3,20
10211,4069,193,4,5
10212,4069,123,4,10
10213,4070,45,1,5
10214,4070,161,2,20
10215,4070,200,1,10
10216,4071,36,3,10
10217,4071,77,1,20
10218,4072,113,3,10
10219,4072,148,4,15
10220,4073,135,5,20
10221,4074,92,5,10
10222,4074,18,2,0
10223,4075,36,3,20
10224,4076,119,4,10
10225,4076,15,4,5
10226,4076,92,4,10
10227,4076,1,5,0
10228,4077,152,1,20
10229,4077,40,5,15
10230,4077,134,1,5
10231,4077,10,5,15
10232,4078,112,2,5
10233,4079,21,5,20
10234,4079,125,5,5
10235,4079,175,3,15
10236,4080,189,1,0
10237,4080,170,2,10
10238,4080,131,4,5
10239,4081,44,4,5
10240,4081,176,4,20
10241,4082,73,5,15
10242,4082,80,4,5
10243,4082,116,4,5
10244,4082,36,4,0
10245,4083,125,3,20
10246,4084,80,4,10
10247,4084,192,4,10
10248,4085,134,3,15
10249,4085,41,5,20
10250,4085,88,1,15
10251,4085,45,3,20
10252,4086,141,4,15
10253,4086,192,1,5
10254,4087,189,1,0
10255,4088,112,4,20
10256,4088,102,1,10
10257,4088,120,1,5
10258,4088,64,4,15
10259,4089,197,3,5
10260,4090,119,4,5
10261,4090,3,2,15
10262,4090,32,3,10
10263,4090,100,5,20
10264,4091,174,3,10
10265,4091,31,3,20
10266,4091,49,1,15
10267,4092,156,2,0
10268,4092,170,2,0
10269,4093,121,2,0
10270,4093,94,1,5
10271,4094,92,4,5
10272,4095,61,1,0
10273,4096,13,1,5
10274,4097,177,5,20
10275,4097,4,3,15
10276,4097,19,4,5
10277,4098,116,3,20
10278,4098,179,5,20
10279,4098,52,4,10
10280,4098,83,5,0
10281,4099,149,4,15
10282,4099,43,2,0
10283,4099,39,3,15
10284,4099,132,3,0
10285,4100,53,4,5
10286,4100,32,5,10
10287,4100,27,4,0
10288,4101,20,3,5
10289,4101,137,3,20
10290,4101,137,1,20
10291,4101,36,5,15
10292,4102,116,1,10
10293,4102,4,5,15
10294,4103,147,2,5
10295,4103,121,3,5
10296,4103,82,4,20
10297,4103,25,3,0
10298,4104,116,4,20
10299,4104,91,1,0
10300,4104,72,1,0
10301,4104,4,2,20
10302,4105,141,5,15
10303,4105,64,1,20
10304,4105,84,1,5
10305,4105,69,2,0
10306,4106,123,3,20
10307,4106,54,3,0
10308,4107,158,1,15
10309,4107,54,5,5
10310,4108,11,4,5
10311,4109,120,2,15
10312,4109,173,1,20
10313,4109,195,5,5
10314,4109,1,5,0
10315,4110,43,1,10
10316,4110,45,4,15
10317,4111,19,5,10
10318,4111,66,3,0
10319,4111,172,4,10
10320,4111,143,2,20
10321,4112,78,3,0
10322,4112,163,4,20
10323,4113,113,5,5
10324,4113,168,5,20
10325,4113,42,2,20
10326,4114,70,2,20
10327,4114,130,5,0
10328,4114,73,4,10
10329,4114,78,4,0
10330,4115,10,4,5
10331,4115,101,5,20
10332,4115,111,2,15
10333,4116,116,2,10
10334,4117,110,1,20
10335,4118,67,4,20
10336,4118,67,5,10
10337,4118,166,4,20
10338,4119,141,4,20
10339,4119,98,4,5
10340,4120,73,2,10
10341,4120,196,5,15
10342,4121,121,2,5
10343,4121,19,1,10
10344,4121,129,2,5
10345,4121,74,2,5
10346,4122,47,3,0
10347,4122,130,1,5
10348,4122,47,5,15
10349,4122,66,2,15
10350,4123,107,4,0
10351,4123,40,2,0
10352,4123,56,5,20
10353,4124,54,5,5
10354,4124,24,5,20
10355,4125,20,2,20
10356,4126,184,5,5
10357,4126,173,3,15
10358,4126,177,4,5
10359,4126,30,4,5
10360,4127,22,4,20
10361,4127,7,2,5
10362,4127,170,4,15
10363,4128,157,2,15
10364,4128,133,3,10
10365,4128,136,5,15
10366,4129,197,1,0
10367,4129,191,5,15
10368,4130,81,5,5
10369,4131,54,1,15
10370,4131,152,4,20
10371,4131,9,2,0
10372,4132,165,3,10
10373,4132,64,3,15
10374,4132,172,1,10
10375,4132,194,5,15
10376,4133,8,3,10
10377,4134,54,1,15
10378,4134,35,1,0
10379,4134,163,1,0
10380,4135,92,3,0
10381,4136,14,4,5
10382,4137,195,5,0
10383,4137,170,1,15
10384,4137,157,2,5
10385,4137,114,3,15
10386,4138,20,5,20
10387,4139,150,1,20
10388,4139,3,5,10
10389,4139,81,1,5
10390,4140,173,5,10
10391,4141,178,1,0
10392,4141,19,5,0
10393,4142,1,4,15
10394,4142,93,1,10
10395,4142,41,1,0
10396,4142,119,3,10
10397,4143,20,2,20
10398,4144,3,1,15
10399,4144,182,2,0
10400,4145,169,2,15
10401,4146,1,1,20
10402,4146,65,5,10
10403,4146,158,5,15
10404,4147,162,1,0
10405,4147,85,5,10
10406,4148,149,5,5
10407,4149,87,5,15
10408,4149,81,4,20
10409,4149,181,1,10
10410,4149,79,4,5
10411,4150,34,3,20
10412,4150,158,3,15
10413,4150,67,2,15
10414,4150,57,5,10
10415,4151,83,5,0
10416,4152,163,2,15
10417,4152,60,4,15
10418,4152,168,4,15
10419,4153,154,5,15
10420,4153,191,2,20
10421,4154,20,2,20
10422,4155,20,1,10
10423,4155,85,3,5
10424,4155,176,5,10
10425,4156,189,3,5
10426,4156,157,3,5
10427,4156,103,3,20
10428,4156,8,1,20
10429,4157,57,2,10
10430,4157,93,5,5
10431,4157,25,5,10
10432,4158,66,4,5
10433,4158,128,3,10
10434,4158,57,4,20
10435,4158,56,5,20
10436,4159,102,5,0
10437,4160,152,5,5
10438,4160,119,5,20
10439,4160,189,4,5
10440,4160,14,1,20
10441,4161,102,4,15
10442,4161,72,4,5
10443,4161,37,3,20
10444,4162,152,4,10
10445,4163,191,4,15
10446,4163,29,2,20
10447,4163,15,5,10
10448,4163,122,3,5
10449,4164,84,3,10
10450,4164,52,3,10
10451,4164,11,1,15
10452,4164,150,2,0
10453,4165,183,5,20
10454,4165,7,2,0
10455,4165,28,3,10
10456,4165,162,2,20
10457,4166,106,1,0
10458,4167,104,4,0
10459,4167,113,2,0
10460,4167,6,3,0
10461,4168,72,4,0
10462,4168,124,1,15
10463,4169,163,3,5
10464,4170,134,5,20
10465,4171,179,5,15
10466,4171,92,5,20
10467,4171,114,3,0
10468,4172,150,3,0
10469,4172,60,3,15
10470,4172,87,4,15
10471,4172,146,5,20
10472,4173,40,4,5
10473,4173,35,1,15
10474,4174,148,5,5
10475,4175,75,4,0
10476,4175,36,5,15
10477,4175,175,1,20
10478,4175,130,3,10
10479,4176,166,4,5
10480,4176,42,2,20
10481,4176,72,2,5
10482,4176,60,2,10
10483,4177,11,3,20
10484,4178,43,3,5
10485,4178,5,2,20
10486,4179,99,1,0
10487,4180,128,1,0
10488,4180,137,5,5
10489,4181,198,4,15
10490,4181,172,1,20
10491,4182,155,5,15
10492,4182,119,2,0
10493,4182,194,4,10
10494,4183,61,5,0
10495,4183,13,4,10
10496,4183,30,1,0
10497,4183,118,5,0
10498,4184,125,4,20
10499,4184,68,4,15
10500,4184,86,1,0
10501,4184,84,3,15
10502,4185,28,5,0
10503,4185,4,2,20
10504,4185,127,3,0
10505,4186,30,1,15
10506,4187,146,2,0
10507,4187,58,5,15
10508,4187,55,4,20
10509,4187,130,2,15
10510,4188,14,5,20
10511,4189,164,2,10
10512,4189,135,3,5
10513,4190,164,4,5
10514,4190,119,2,10
10515,4191,177,5,15
10516,4192,110,4,0
10517,4192,65,5,0
10518,4192,196,2,10
10519,4193,104,3,15
10520,4193,48,2,5
10521,4193,14,2,5
10522,4193,100,3,5
