order_id,customer_id,order_date,payment_method,order_status
3794,419,2025-08-19,Debit Card,Cancelled
3795,688,2024-11-28,UPI,Cancelled
3796,49,2025-02-15,UPI,Delivered
3797,87,2024-10-05,COD,Delivered
3798,378,2024-09-22,UPI,Delivered
3799,682,2025-09-05,Debit Card,Cancelled
3800,940,2025-06-04,UPI,Delivered
3801,821,2025-04-22,Credit Card,Delivered
3802,561,2024-09-30,UPI,Delivered
3803,457,2025-01-07,COD,Delivered
3804,78,2025-12-20,Credit Card,Delivered
3805,168,2025-09-28,UPI,Delivered
3806,193,2024-03-06,UPI,Delivered
3807,693,2024-07-15,COD,Cancelled
3808,391,2024-01-05,Credit Card,Delivered
3809,807,2024-07-03,COD,Delivered
3810,322,2024-08-04,UPI,Delivered
3811,899,2025-11-06,Credit Card,Delivered
3812,852,2025-01-11,COD,Delivered
3813,406,2024-04-24,Debit Card,Delivered
3814,321,2025-12-31,COD,Delivered
3815,544,2024-05-22,UPI,Delivered
3816,918,2025-02-09,UPI,Cancelled
3817,406,2025-09-23,Debit Card,Cancelled
3818,247,2024-02-10,Credit Card,Delivered
3819,532,2024-01-11,COD,Cancelled
3820,76,2024-10-08,Credit Card,Delivered
3821,131,2025-09-02,UPI,Cancelled
3822,794,2024-10-02,COD,Delivered
3823,32,2025-04-22,COD,Delivered
3824,379,2025-05-20,Debit Card,Delivered
3825,237,2024-11-15,COD,Delivered
3826,765,2025-03-16,Credit Card,Delivered
3827,136,2025-01-08,Debit Card,Delivered
3828,119,2025-04-21,Credit Card,Delivered
3829,500,2025-02-23,Debit Card,Cancelled
3830,21,2024-12-16,Credit Card,Cancelled
3831,501,2024-06-08,Debit Card,Delivered
3832,822,2025-11-17,Credit Card,Delivered
3833,417,2024-02-15,Credit Card,Delivered
3834,998,2024-06-07,Debit Card,Delivered
3835,567,2024-02-03,Credit Card,Delivered
3836,379,2024-08-19,COD,Delivered
3837,347,2024-11-22,COD,Cancelled
3838,142,2024-05-26,Debit Card,Cancelled
3839,761,2024-11-28,COD,Cancelled
3840,85,2024-09-29,COD,Delivered
3841,508,2024-12-14,Debit Card,Delivered
3842,705,2024-04-16,COD,Cancelled
3843,942,2025-07-02,Credit Card,Cancelled
3844,129,2024-10-09,Credit Card,Cancelled
3845,284,2025-05-17,Credit Card,Delivered
3846,473,2024-06-04,COD,Delivered
3847,809,2025-02-14,Debit Card,Delivered
3848,923,2025-06-28,COD,Delivered
3849,940,2024-11-03,COD,Cancelled
3850,738,2024-10-11,Debit Card,Cancelled
3851,107,2025-01-23,Credit Card,Delivered
3852,824,2025-02-03,Debit Card,Cancelled
3853,616,2024-09-29,COD,Delivered
3854,460,2025-04-18,UPI,Cancelled
3855,211,2025-05-25,Credit Card,Delivered
3856,783,2025-03-27,COD,Delivered
3857,763,2024-04-17,UPI,Delivered
3858,208,2025-03-22,COD,Delivered
3859,583,2024-06-07,Credit Card,Cancelled
3860,646,2024-05-16,UPI,Delivered
3861,347,2025-06-01,UPI,Delivered
3862,747,2024-06-12,UPI,Delivered
3863,203,2024-09-11,UPI,Delivered
3864,820,2024-06-14,COD,Delivered
3865,526,2025-11-07,Debit Card,Delivered
3866,126,2024-11-30,UPI,Cancelled
3867,943,2025-04-12,Credit Card,Delivered
3868,600,2024-10-23,Credit Card,Delivered
3869,740,2025-01-09,UPI,Delivered
3870,337,2025-05-10,Debit Card,Cancelled
3871,518,2025-09-30,Debit Card,Cancelled
3872,822,2025-06-09,Debit Card,Delivered
3873,707,2025-01-09,UPI,Delivered
3874,507,2024-12-28,COD,Delivered
3875,898,2024-04-27,Credit Card,Delivered
3876,839,2024-09-30,COD,Cancelled
3877,814,2025-05-02,UPI,Cancelled
3878,880,2024-04-10,COD,Cancelled
3879,476,2024-08-19,UPI,Delivered
3880,834,2024-01-26,UPI,Delivered
3881,623,2025-02-08,Debit Card,Delivered
3882,307,2024-04-25,Credit Card,Cancelled
3883,475,2024-09-30,Credit Card,Delivered
3884,529,2024-03-21,COD,Delivered
3885,104,2025-11-14,UPI,Delivered
3886,958,2025-08-13,Credit Card,Delivered
3887,135,2024-01-28,Debit Card,Delivered
3888,1,2025-05-03,COD,Cancelled
3889,132,2025-11-07,COD,Delivered
3890,880,2025-11-16,UPI,Delivered
3891,617,2024-01-31,COD,Delivered
3892,505,2024-03-19,Debit Card,Delivered
3893,657,2024-07-26,COD,Cancelled
3894,231,2025-12-29,UPI,Cancelled
3895,560,2025-10-14,COD,Delivered
3896,553,2024-03-29,UPI,Delivered
3897,18,2024-11-19,UPI,Delivered
3898,556,2024-10-01,Debit Card,Delivered
3899,571,2024-10-23,Debit Card,Delivered
3900,910,2024-02-24,Debit Card,Delivered
3901,207,2025-07-17,UPI,Cancelled
3902,781,2024-11-10,UPI,Cancelled
3903,170,2024-09-07,Credit Card,Delivered
3904,935,2025-07-24,Debit Card,Cancelled
3905,976,2025-02-22,Debit Card,Delivered
3906,592,2025-09-24,Credit Card,Cancelled
3907,921,2024-12-23,Credit Card,Delivered
3908,771,2024-08-23,Credit Card,Cancelled
3909,869,2026-01-01,COD,Delivered
3910,529,2024-08-22,COD,Cancelled
3911,951,2025-07-07,Credit Card,Delivered
3912,809,2025-02-20,UPI,Delivered
3913,952,2025-03-17,Credit Card,Delivered
3914,313,2024-04-12,Debit Card,Cancelled
3915,550,2024-12-15,UPI,Delivered
3916,121,2024-08-19,COD,Delivered
3917,389,2025-09-16,Credit Card,Cancelled
3918,4,2025-01-14,Debit Card,Cancelled
3919,524,2024-01-21,Credit Card,Delivered
3920,690,2025-10-15,Credit Card,Delivered
3921,338,2024-08-05,Debit Card,Delivered
3922,787,2025-12-11,COD,Delivered
3923,403,2024-11-06,Debit Card,Delivered
3924,982,2025-08-24,UPI,Cancelled
3925,282,2024-09-21,Debit Card,Delivered
3926,617,2025-05-30,UPI,Delivered
3927,487,2025-09-18,Debit Card,Delivered
3928,79,2025-11-08,Credit Card,Cancelled
3929,665,2024-06-18,COD,Delivered
3930,867,2025-10-16,COD,Delivered
3931,729,2024-12-14,UPI,Delivered
3932,415,2024-10-30,Debit Card,Cancelled
3933,950,2024-03-07,UPI,Cancelled
3934,424,2024-09-02,UPI,Cancelled
3935,90,2024-02-18,UPI,Cancelled
3936,692,2024-08-13,Debit Card,Cancelled
3937,141,2025-02-15,COD,Delivered
3938,679,2024-05-07,Credit Card,Cancelled
3939,354,2025-07-08,COD,Delivered
3940,701,2024-02-17,COD,Delivered
3941,576,2025-12-01,UPI,Cancelled
3942,378,2024-04-04,Debit Card,Delivered
3943,625,2025-01-30,Debit Card,Delivered
3944,273,2025-06-25,Credit Card,Cancelled
3945,678,2025-10-25,COD,Delivered
3946,360,2025-10-17,Credit Card,Delivered
3947,679,2025-09-07,COD,Delivered
3948,563,2024-07-15,Debit Card,Delivered
3949,279,2024-12-15,Credit Card,Delivered
3950,381,2025-09-28,Credit Card,Cancelled
3951,768,2024-07-20,UPI,Cancelled
3952,841,2024-02-24,COD,Delivered
3953,453,2024-08-17,COD,Delivered
3954,706,2024-07-20,UPI,Cancelled
3955,600,2025-08-11,Credit Card,Delivered
3956,266,2024-11-03,Debit Card,Delivered
3957,627,2025-12-06,UPI,Cancelled
3958,1000,2025-03-24,COD,Delivered
3959,595,2024-09-28,Credit Card,Delivered
3960,658,2025-02-06,UPI,Cancelled
3961,512,2025-03-23,COD,Cancelled
3962,392,2025-07-09,Debit Card,Delivered
3963,116,2024-10-12,COD,Delivered
3964,247,2024-10-19,UPI,Delivered
3965,349,2025-04-02,UPI,Cancelled
3966,613,2024-11-05,UPI,Delivered
3967,731,2024-03-24,Debit Card,Cancelled
3968,628,2024-11-14,UPI,Delivered
3969,402,2024-08-22,Credit Card,Cancelled
3970,487,2024-10-12,Credit Card,Cancelled
3971,760,2024-10-18,UPI,Delivered
3972,548,2025-12-11,UPI,Delivered
3973,450,2024-04-08,Credit Card,Delivered
3974,53,2024-09-12,UPI,Delivered
3975,516,2025-09-07,UPI,Delivered
3976,445,2025-01-28,COD,Delivered
3977,630,2025-12-28,Credit Card,Delivered
3978,482,2025-01-21,UPI,Cancelled
3979,598,2024-07-25,Debit Card,Cancelled
3980,885,2025-07-05,COD,Cancelled
3981,597,2025-04-06,UPI,Delivered
3982,599,2025-08-27,Debit Card,Delivered
3983,532,2024-12-15,UPI,Delivered
3984,969,2024-09-23,Credit Card,Delivered
3985,262,2025-02-08,COD,Delivered
3986,993,2024-12-24,Debit Card,Cancelled
3987,633,2025-08-10,COD,Delivered
3988,929,2025-06-12,UPI,Delivered
3989,664,2025-11-30,COD,Delivered
3990,17,2025-03-08,COD,Delivered
3991,49,2024-01-17,UPI,Delivered
3992,754,2025-11-22,Debit Card,Cancelled
3993,7,2025-04-04,COD,Delivered
3994,387,2025-07-04,UPI,Delivered
3995,426,2024-12-06,COD,Cancelled
3996,392,2025-03-07,Debit Card,Delivered
3997,455,2025-06-22,Credit Card,Delivered
3998,433,2025-07-05,COD,Cancelled
3999,491,2024-06-14,Debit Card,Cancelled
4000,255,2025-09-23,UPI,Delivered
4001,237,2025-05-16,COD,Delivered
4002,866,2024-03-08,UPI,Delivered
4003,821,2024-10-16,Credit Card,Delivered
4004,443,2024-01-12,Debit Card,Cancelled
4005,276,2024-09-25,Debit Card,Delivered
4006,645,2024-02-03,Debit Card,Delivered
4007,604,2025-06-18,COD,Cancelled
4008,313,2025-02-18,Credit Card,Cancelled
4009,462,2025-04-05,Debit Card,Delivered
4010,656,2025-11-01,Debit Card,Delivered
4011,529,2025-01-24,Debit Card,Delivered
4012,22,2025-07-10,Debit Card,Delivered
4013,321,2025-10-30,UPI,Cancelled
4014,335,2024-11-06,COD,Cancelled
4015,899,2025-01-27,COD,Delivered
4016,821,2025-03-22,Credit Card,Delivered
4017,541,2025-05-29,UPI,Cancelled
4018,674,2025-05-21,UPI,Delivered
4019,134,2025-03-12,Debit Card,Delivered
4020,492,2025-01-21,UPI,Delivered
4021,626,2024-10-09,UPI,Cancelled
4022,892,2024-04-19,UPI,Delivered
4023,234,2024-01-24,Credit Card,Delivered
4024,810,2024-05-12,COD,Cancelled
4025,166,2024-10-29,Debit Card,Delivered
4026,629,2025-07-08,UPI,Delivered
4027,755,2024-03-05,UPI,Cancelled
4028,978,2024-01-11,UPI,Delivered
4029,198,2025-03-15,Credit Card,Delivered
4030,333,2025-04-24,COD,Cancelled
4031,208,2024-12-02,UPI,Delivered
4032,553,2024-01-05,Debit Card,Delivered
4033,942,2024-02-02,Credit Card,Delivered
4034,254,2024-11-19,UPI,Delivered
4035,479,2024-11-14,Credit Card,Delivered
4036,144,2024-11-23,Debit Card,Delivered
4037,64,2024-02-18,UPI,Delivered
4038,153,2026-01-03,UPI,Cancelled
4039,949,2025-07-05,Credit Card,Delivered
4040,743,2025-02-25,UPI,Delivered
4041,67,2025-09-04,COD,Delivered
4042,201,2024-11-20,Credit Card,Delivered
4043,250,2024-03-05,Debit Card,Delivered
4044,991,2024-04-28,UPI,Delivered
4045,105,2025-01-18,UPI,Delivered
4046,662,2025-05-19,Credit Card,Cancelled
4047,430,2025-12-31,Credit Card,Delivered
4048,246,2024-03-01,COD,Delivered
4049,491,2025-04-28,Credit Card,Delivered
4050,14,2025-10-01,COD,Delivered
4051,784,2024-07-15,COD,Cancelled
4052,647,2024-07-17,Credit Card,Delivered
4053,984,2024-10-03,Credit Card,Delivered
4054,543,2024-11-11,UPI,Cancelled
4055,921,2024-01-14,COD,Delivered
4056,933,2025-09-30,Debit Card,Delivered
4057,831,2024-08-11,UPI,Cancelled
4058,1,2024-10-12,UPI,Delivered
4059,308,2025-11-20,UPI,Cancelled
4060,514,2024-09-30,Credit Card,Delivered
4061,461,2024-06-22,Debit Card,Delivered
4062,297,2025-12-21,UPI,Delivered
4063,61,2025-10-04,UPI,Cancelled
4064,261,2024-12-23,Debit Card,Delivered
4065,865,2024-08-08,UPI,Cancelled
4066,176,2025-08-25,Debit Card,Cancelled
4067,861,2025-04-03,UPI,Cancelled
4068,721,2024-01-06,UPI,Cancelled
4069,654,2025-12-29,Debit Card,Cancelled
4070,976,2024-03-17,UPI,Cancelled
4071,779,2024-07-24,UPI,Delivered
4072,279,2025-01-26,COD,Cancelled
4073,953,2025-09-28,Debit Card,Delivered
4074,119,2025-05-01,UPI,Delivered
4075,784,2024-02-27,COD,Delivered
4076,253,2024-06-01,Credit Card,Delivered
4077,758,2024-09-24,Debit Card,Delivered
4078,509,2025-03-17,COD,Delivered
4079,301,2025-10-28,Credit Card,Delivered
4080,975,2025-11-10,COD,Delivered
4081,412,2024-09-19,Credit Card,Delivered
4082,173,2024-07-24,Debit Card,Cancelled
4083,743,2024-06-06,COD,Delivered
4084,66,2025-04-21,COD,Cancelled
4085,755,2024-08-07,Credit Card,Delivered
4086,197,2024-10-23,Debit Card,Delivered
4087,206,2024-08-28,UPI,Delivered
4088,753,2024-09-06,Credit Card,Delivered
4089,532,2025-12-11,UPI,Delivered
4090,160,2025-08-16,Debit Card,Delivered
4091,160,2024-05-01,COD,Cancelled
4092,314,2025-09-09,Credit Card,Delivered
4093,445,2025-05-11,UPI,Delivered
4094,211,2025-10-12,COD,Delivered
4095,90,2025-04-03,COD,Delivered
4096,844,2025-06-30,COD,Delivered
4097,188,2024-06-22,Credit Card,Delivered
4098,192,2025-10-15,COD,Delivered
4099,929,2024-11-28,Credit Card,Delivered
4100,546,2025-05-15,COD,Delivered
4101,814,2025-12-29,UPI,Delivered
4102,911,2025-12-05,COD,Delivered
4103,81,2025-04-30,Credit Card,Delivered
4104,241,2024-04-14,Debit Card,Cancelled
4105,794,2025-04-18,COD,Cancelled
4106,652,2024-02-12,Credit Card,Cancelled
4107,308,2024-10-23,UPI,Delivered
4108,828,2025-04-14,Debit Card,Cancelled
4109,630,2025-09-04,Credit Card,Delivered
4110,518,2025-07-11,Debit Card,Delivered
4111,607,2025-07-16,Debit Card,Cancelled
4112,491,2025-05-08,Debit Card,Delivered
4113,198,2024-05-21,UPI,Delivered
4114,891,2025-01-28,Credit Card,Cancelled
4115,487,2024-08-31,UPI,Cancelled
4116,553,2024-07-31,UPI,Delivered
4117,921,2025-08-08,Credit Card,Delivered
4118,500,2025-12-27,Debit Card,Delivered
4119,165,2025-05-24,COD,Delivered
4120,721,2025-04-12,Debit Card,Delivered
4121,894,2024-08-30,UPI,Delivered
4122,237,2024-07-09,UPI,Cancelled
4123,315,2024-11-14,UPI,Delivered
4124,869,2024-12-07,COD,Delivered
4125,861,2025-07-26,COD,Delivered
4126,165,2025-05-14,Credit Card,Cancelled
4127,82,2024-12-06,Debit Card,Delivered
4128,402,2024-04-23,UPI,Cancelled
4129,813,2024-07-20,Credit Card,Delivered
4130,92,2025-07-14,COD,Delivered
4131,307,2024-09-14,Debit Card,Delivered
4132,989,2025-11-05,UPI,Delivered
4133,745,2025-03-14,Credit Card,Cancelled
4134,597,2025-11-23,COD,Delivered
4135,731,2024-03-13,Debit Card,Delivered
4136,441,2025-05-22,COD,Cancelled
4137,152,2024-03-20,COD,Delivered
4138,198,2025-07-09,Credit Card,Cancelled
4139,241,2024-05-22,Credit Card,Delivered
4140,451,2025-12-31,COD,Cancelled
4141,112,2024-07-14,Credit Card,Delivered
4142,902,2025-09-18,UPI,Delivered
4143,850,2024-02-25,COD,Cancelled
4144,889,2025-11-22,Credit Card,Delivered
4145,10,2025-08-16,UPI,Delivered
4146,639,2024-08-11,COD,Cancelled
4147,704,2024-01-17,COD,Cancelled
4148,951,2025-01-15,COD,Delivered
4149,908,2024-04-05,Credit Card,Delivered
4150,199,2025-07-08,COD,Delivered
4151,99,2024-10-03,Credit Card,Delivered
4152,912,2024-05-24,Debit Card,Delivered
4153,942,2024-01-22,Credit Card,Delivered
4154,21,2025-01-28,Debit Card,Cancelled
4155,480,2024-05-23,COD,Cancelled
4156,827,2024-07-14,UPI,Delivered
4157,566,2024-03-31,Debit Card,Delivered
4158,49,2025-10-14,Debit Card,Cancelled
4159,337,2024-06-19,Credit Card,Delivered
4160,910,2025-08-22,Credit Card,Cancelled
4161,570,2024-02-16,UPI,Delivered
4162,649,2024-09-03,COD,Cancelled
4163,456,2024-11-29,Debit Card,Cancelled
4164,644,2024-03-09,UPI,Cancelled
4165,250,2024-09-01,Credit Card,Delivered
4166,120,2024-04-12,Debit Card,Cancelled
4167,561,2024-06-17,Credit Card,Delivered
4168,466,2026-01-02,Credit Card,Delivered
4169,4,2025-08-02,Credit Card,Delivered
4170,939,2024-10-04,UPI,Delivered
4171,399,2025-04-19,UPI,Delivered
4172,337,2025-01-14,UPI,Delivered
4173,171,2025-04-09,Credit Card,Delivered
4174,693,2025-05-06,COD,Delivered
4175,447,2025-03-23,Credit Card,Cancelled
4176,477,2025-01-27,UPI,Cancelled
4177,722,2024-02-09,Debit Card,Cancelled
4178,100,2025-12-03,UPI,Cancelled
4179,917,2025-09-09,Credit Card,Cancelled
4180,954,2025-01-19,Credit Card,Cancelled
4181,402,2024-04-15,UPI,Cancelled
4182,931,2024-04-09,Debit Card,Cancelled
4183,819,2025-10-01,COD,Delivered
4184,479,2025-09-07,Debit Card,Delivered
4185,266,2025-09-24,UPI,Delivered
4186,137,2024-06-23,COD,Cancelled
4187,163,2025-12-19,Credit Card,Delivered
4188,797,2024-10-02,Debit Card,Cancelled
4189,720,2024-09-19,Debit Card,Delivered
4190,641,2025-10-29,Credit Card,Delivered
4191,745,2024-05-26,Credit Card,Delivered
4192,521,2025-07-29,UPI,Cancelled
4193,789,2024-11-05,UPI,Delivered
4194,999,2024-12-14,UPI,Delivered
4195,871,2025-06-28,UPI,Delivered
4196,989,2025-09-25,Debit Card,Cancelled
4197,989,2025-07-13,Credit Card,Delivered
4198,697,2025-01-31,COD,Delivered
4199,570,2024-02-28,UPI,Delivered
4200,125,2024-07-26,Credit Card,Cancelled
4201,191,2025-09-03,Debit Card,Delivered
4202,968,2025-01-15,Debit Card,Delivered
4203,40,2025-09-01,UPI,Delivered
4204,282,2025-04-22,COD,Cancelled
4205,996,2024-06-23,COD,Cancelled
4206,176,2024-07-30,Credit Card,Delivered
4207,171,2025-05-23,COD,Delivered
4208,624,2025-05-30,Credit Card,Cancelled
4209,389,2024-08-02,Credit Card,Delivered
4210,800,2025-07-20,Debit Card,Delivered
4211,715,2024-02-28,Debit Card,Delivered
4212,671,2025-07-10,Credit Card,Cancelled
4213,24,2025-05-15,COD,Cancelled
4214,291,2024-01-26,UPI,Delivered
4215,662,2025-11-17,COD,Delivered
4216,830,2025-07-03,UPI,Delivered
4217,191,2025-05-04,UPI,Delivered
4218,972,2025-01-15,Debit Card,Cancelled
4219,759,2025-05-03,Debit Card,Delivered
4220,915,2025-09-10,COD,Delivered
4221,296,2024-04-28,Credit Card,Delivered
4222,146,2024-07-09,Credit Card,Cancelled
4223,636,2025-03-27,COD,Delivered
4224,94,2024-04-18,UPI,Cancelled
4225,503,2024-02-08,Credit Card,Delivered
4226,757,2025-08-15,Credit Card,Delivered
4227,33,2024-10-06,UPI,Delivered
4228,372,2024-04-09,Credit Card,Cancelled
4229,182,2024-02-07,Debit Card,Delivered
4230,525,2025-05-08,Debit Card,Delivered
4231,944,2025-12-26,COD,Cancelled
4232,690,2025-09-23,UPI,Delivered
4233,218,2025-05-12,COD,Delivered
4234,751,2025-09-16,Credit Card,Delivered
4235,951,2025-10-16,Debit Card,Delivered
4236,511,2024-07-08,Debit Card,Delivered
4237,456,2025-09-24,Credit Card,Delivered
4238,894,2024-10-28,Debit Card,Delivered
4239,316,2025-11-07,UPI,Cancelled
4240,393,2024-03-12,COD,Delivered
4241,168,2025-06-17,Credit Card,Delivered
4242,403,2025-03-16,COD,Delivered
4243,469,2025-09-08,Debit Card,Delivered
4244,406,2024-11-07,UPI,Delivered
4245,397,2024-03-02,Debit Card,Delivered
4246,569,2025-07-06,COD,Delivered
4247,604,2024-04-02,Debit Card,Delivered
4248,161,2024-02-12,Debit Card,Cancelled
4249,215,2024-09-29,Credit Card,Delivered
4250,793,2024-02-21,UPI,Delivered
4251,596,2025-03-03,COD,Delivered
4252,288,2024-03-06,COD,Delivered
4253,375,2024-09-22,COD,Delivered
4254,767,2025-08-17,Credit Card,Cancelled
4255,760,2024-10-15,Debit Card,Delivered
4256,59,2025-08-08,Debit Card,Delivered
4257,125,2024-10-19,Credit Card,Delivered
4258,303,2025-01-01,Debit Card,Cancelled
4259,347,2024-10-29,UPI,Delivered
4260,124,2025-10-24,Debit Card,Delivered
4261,935,2024-08-04,UPI,Cancelled
4262,560,2024-11-10,Credit Card,Cancelled
4263,135,2024-09-19,Debit Card,Delivered
4264,485,2024-03-05,COD,Delivered
4265,942,2025-02-09,Debit Card,Cancelled
4266,944,2025-11-22,Credit Card,Delivered
4267,423,2024-07-14,Credit Card,Cancelled
4268,234,2025-01-09,COD,Delivered
4269,297,2025-11-28,UPI,Delivered
4270,243,2024-06-07,UPI,Delivered
4271,753,2025-06-11,COD,Delivered
4272,840,2024-02-23,Debit Card,Delivered
4273,812,2025-04-11,Debit Card,Cancelled
4274,58,2025-02-18,Debit Card,Cancelled
4275,79,2025-02-06,COD,Delivered
4276,155,2025-05-01,UPI,Cancelled
4277,966,2024-10-03,Debit Card,Delivered
4278,765,2024-07-09,Debit Card,Delivered
4279,666,2024-06-22,UPI,Delivered
4280,140,2025-01-22,COD,Delivered
4281,790,2024-09-25,COD,Cancelled
4282,53,2025-03-10,Credit Card,Delivered
4283,963,2025-02-13,Credit Card,Delivered
4284,973,2025-05-13,Debit Card,Cancelled
4285,589,2024-10-07,Credit Card,Delivered
4286,897,2024-07-08,Debit Card,Delivered
4287,331,2024-09-27,COD,Delivered
4288,862,2024-12-02,Credit Card,Delivered
4289,890,2024-03-21,UPI,Cancelled
4290,507,2024-08-06,UPI,Cancelled
4291,728,2025-02-17,COD,Cancelled
4292,97,2025-02-27,COD,Delivered
4293,191,2024-11-26,Debit Card,Cancelled
4294,523,2024-09-16,Debit Card,Delivered
4295,178,2025-01-14,COD,Delivered
4296,423,2025-03-09,UPI,Delivered
4297,637,2025-04-03,Debit Card,Cancelled
4298,870,2024-08-17,COD,Delivered
4299,66,2024-04-20,COD,Delivered
4300,683,2025-01-02,Credit Card,Delivered
4301,528,2025-01-22,Credit Card,Delivered
4302,198,2024-07-19,COD,Delivered
4303,935,2024-06-06,COD,Cancelled
4304,380,2024-12-25,Credit Card,Cancelled
4305,940,2024-04-26,Credit Card,Delivered
4306,255,2024-06-10,UPI,Delivered
4307,836,2024-03-25,UPI,Cancelled
4308,253,2024-08-16,UPI,Cancelled
4309,992,2024-07-23,UPI,Cancelled
4310,249,2025-06-16,COD,Delivered
4311,819,2024-11-04,Debit Card,Cancelled
4312,69,2024-05-06,Debit Card,Cancelled
4313,109,2025-07-26,UPI,Delivered
4314,771,2024-05-06,COD,Cancelled
4315,930,2025-06-14,Credit Card,Cancelled
4316,651,2025-11-02,Credit Card,Delivered
4317,715,2024-03-18,COD,Delivered
4318,740,2024-07-13,Debit Card,Cancelled
4319,120,2024-04-10,UPI,Cancelled
4320,373,2024-12-02,COD,Cancelled
4321,822,2025-09-13,UPI,Delivered
4322,536,2024-05-25,UPI,Delivered
4323,957,2025-01-18,Debit Card,Delivered
4324,741,2024-03-30,UPI,Delivered
4325,595,2024-02-24,Credit Card,Cancelled
4326,828,2024-09-25,Debit Card,Delivered
4327,119,2025-03-16,UPI,Delivered
4328,589,2024-04-16,Credit Card,Delivered
4329,837,2025-11-10,COD,Delivered
4330,999,2024-07-31,Credit Card,Delivered
4331,919,2025-06-06,Credit Card,Delivered
4332,461,2024-04-02,COD,Cancelled
4333,259,2025-02-05,Credit Card,Cancelled
4334,154,2025-03-15,UPI,Delivered
4335,45,2024-05-03,COD,Cancelled
4336,162,2024-06-28,Credit Card,Delivered
4337,592,2025-12-23,UPI,Cancelled
4338,978,2025-02-02,COD,Delivered
4339,996,2024-04-17,Credit Card,Cancelled
4340,510,2024-07-30,Debit Card,Cancelled
4341,471,2024-03-21,Debit Card,Delivered
4342,310,2024-01-11,Credit Card,Cancelled
4343,756,2024-04-23,UPI,Delivered
4344,528,2024-06-26,UPI,Delivered
4345,899,2024-03-23,UPI,Cancelled
4346,577,2024-12-22,Credit Card,Delivered
4347,366,2024-03-13,Credit Card,Delivered
4348,875,2024-04-27,UPI,Delivered
4349,539,2025-08-19,COD,Cancelled
4350,679,2025-11-29,COD,Delivered
4351,178,2024-12-21,COD,Delivered
4352,441,2024-12-04,COD,Delivered
4353,595,2025-03-16,Credit Card,Cancelled
4354,841,2025-12-03,Credit Card,Cancelled
4355,632,2024-07-14,COD,Delivered
4356,97,2025-10-13,Debit Card,Delivered
4357,548,2024-10-18,Credit Card,Delivered
4358,729,2025-08-12,Debit Card,Delivered
4359,12,2025-07-24,Debit Card,Delivered
4360,152,2025-05-09,UPI,Delivered
4361,630,2025-05-17,Debit Card,Cancelled
4362,249,2025-09-16,Debit Card,Cancelled
4363,940,2024-09-28,Credit Card,Cancelled
4364,369,2024-07-09,Credit Card,Delivered
4365,170,2024-08-11,COD,Delivered
4366,259,2024-12-25,UPI,Delivered
4367,455,2024-04-28,Credit Card,Delivered
4368,551,2025-08-12,Debit Card,Cancelled
4369,691,2025-12-14,Credit Card,Cancelled
4370,422,2025-10-17,Credit Card,Delivered
4371,508,2024-01-29,Credit Card,Cancelled
4372,864,2024-11-14,Debit Card,Delivered
4373,383,2024-06-04,Debit Card,Delivered
4374,209,2026-01-04,Debit Card,Delivered
4375,847,2024-06-20,UPI,Cancelled
4376,831,2025-01-17,UPI,Cancelled
4377,520,2025-04-04,COD,Delivered
4378,581,2025-09-18,Credit Card,Delivered
4379,572,2025-05-24,Credit Card,Delivered
4380,963,2025-06-12,UPI,Delivered
4381,818,2024-01-29,UPI,Delivered
4382,167,2024-01-10,Credit Card,Delivered
4383,481,2024-09-29,COD,Cancelled
4384,610,2024-08-20,Debit Card,Delivered
4385,884,2024-02-01,COD,Delivered
4386,724,2025-03-24,Debit Card,Cancelled
4387,739,2025-10-14,Debit Card,Delivered
4388,126,2025-01-03,Credit Card,Cancelled
4389,655,2024-01-27,UPI,Cancelled
4390,620,2024-04-11,UPI,Delivered
4391,503,2024-06-21,Credit Card,Delivered
4392,726,2025-09-18,Credit Card,Cancelled
4393,703,2024-09-28,UPI,Delivered
4394,158,2025-01-15,Debit Card,Cancelled
4395,223,2024-03-31,COD,Delivered
4396,293,2025-01-18,Debit Card,Delivered
4397,123,2025-09-16,Debit Card,Delivered
4398,426,2024-10-28,UPI,Delivered
4399,478,2024-03-27,COD,Delivered
4400,19,2024-11-22,COD,Delivered
4401,103,2025-04-24,UPI,Delivered
4402,536,2024-10-24,Credit Card,Delivered
4403,951,2025-07-06,UPI,Cancelled
4404,641,2024-02-13,COD,Delivered
4405,499,2025-04-02,UPI,Cancelled
4406,172,2024-08-08,UPI,Delivered
4407,137,2025-12-18,UPI,Delivered
4408,803,2024-04-15,Debit Card,Delivered
4409,277,2025-08-01,COD,Delivered
4410,956,2025-03-10,Credit Card,Delivered
4411,812,2025-07-07,Credit Card,Delivered
4412,163,2024-12-15,Credit Card,Delivered
4413,415,2024-08-20,Debit Card,Delivered
4414,272,2025-07-28,Credit Card,Delivered
4415,975,2024-06-11,UPI,Delivered
4416,43,2024-01-23,Credit Card,Delivered
4417,299,2024-02-11,COD,Delivered
4418,412,2024-05-29,Debit Card,Delivered
4419,815,2024-03-19,Credit Card,Cancelled
4420,596,2025-10-26,COD,Cancelled
4421,742,2025-08-28,Debit Card,Delivered
4422,99,2024-12-24,COD,Delivered
4423,393,2024-07-07,COD,Delivered
4424,689,2025-08-30,COD,Cancelled
4425,904,2024-07-15,COD,Delivered
4426,766,2025-07-20,UPI,Delivered
4427,443,2025-07-26,COD,Delivered
